Order;Family;Genus;species_name
Passeriformes;Muscicapidae;Eumyias;Eumyias panayensis
Passeriformes;Muscicapidae;Eumyias;Eumyias sanfordi
Passeriformes;Muscicapidae;Eumyias;Eumyias sordidus
Passeriformes;Muscicapidae;Eumyias;Eumyias stresemanni
Passeriformes;Muscicapidae;Eumyias;Eumyias thalassinus
Passeriformes;Thraupidae;Euneornis;Euneornis campestris
Psittaciformes;Psittaculidae;Eunymphicus;Eunymphicus cornutus
Psittaciformes;Psittaculidae;Eunymphicus;Eunymphicus uvaeensis
Passeriformes;Estrildidae;Euodice;Euodice cantans
Passeriformes;Estrildidae;Euodice;Euodice malabarica
Passeriformes;Eupetidae;Eupetes;Eupetes macrocerus
Apodiformes;Trochilidae;Eupetomena;Eupetomena cirrochloris
Apodiformes;Trochilidae;Eupetomena;Eupetomena macroura
Passeriformes;Icteridae;Euphagus;Euphagus carolinus
Passeriformes;Icteridae;Euphagus;Euphagus cyanocephalus
Apodiformes;Trochilidae;Eupherusa;Eupherusa cyanophrys
Apodiformes;Trochilidae;Eupherusa;Eupherusa eximia
Apodiformes;Trochilidae;Eupherusa;Eupherusa nigriventris
Apodiformes;Trochilidae;Eupherusa;Eupherusa poliocerca
Apodiformes;Trochilidae;Eupherusa;Eupherusa ridgwayi
Passeriformes;Fringillidae;Euphonia;Euphonia affinis
Passeriformes;Fringillidae;Euphonia;Euphonia anneae
Passeriformes;Fringillidae;Euphonia;Euphonia cayennensis
Passeriformes;Fringillidae;Euphonia;Euphonia chalybea
Passeriformes;Fringillidae;Euphonia;Euphonia chlorotica
Passeriformes;Fringillidae;Euphonia;Euphonia chrysopasta
Passeriformes;Fringillidae;Euphonia;Euphonia concinna
Passeriformes;Fringillidae;Euphonia;Euphonia finschi
Passeriformes;Fringillidae;Euphonia;Euphonia fulvicrissa
Passeriformes;Fringillidae;Euphonia;Euphonia godmani
Passeriformes;Fringillidae;Euphonia;Euphonia gouldi
Passeriformes;Fringillidae;Euphonia;Euphonia hirundinacea
Passeriformes;Fringillidae;Euphonia;Euphonia imitans
Passeriformes;Fringillidae;Euphonia;Euphonia jamaica
Passeriformes;Fringillidae;Euphonia;Euphonia laniirostris
Passeriformes;Fringillidae;Euphonia;Euphonia luteicapilla
Passeriformes;Fringillidae;Euphonia;Euphonia mesochrysa
Passeriformes;Fringillidae;Euphonia;Euphonia minuta
Passeriformes;Fringillidae;Euphonia;Euphonia pectoralis
Passeriformes;Fringillidae;Euphonia;Euphonia plumbea
Passeriformes;Fringillidae;Euphonia;Euphonia rufiventris
Passeriformes;Fringillidae;Euphonia;Euphonia saturata
Passeriformes;Fringillidae;Euphonia;Euphonia trinitatis
Passeriformes;Fringillidae;Euphonia;Euphonia violacea
Passeriformes;Fringillidae;Euphonia;Euphonia xanthogaster
Passeriformes;Ploceidae;Euplectes;Euplectes afer
Passeriformes;Ploceidae;Euplectes;Euplectes albonotatus
Passeriformes;Ploceidae;Euplectes;Euplectes ardens
Passeriformes;Ploceidae;Euplectes;Euplectes aureus
Passeriformes;Ploceidae;Euplectes;Euplectes axillaris
Passeriformes;Ploceidae;Euplectes;Euplectes capensis
Passeriformes;Ploceidae;Euplectes;Euplectes diadematus
Passeriformes;Ploceidae;Euplectes;Euplectes franciscanus
Passeriformes;Ploceidae;Euplectes;Euplectes gierowii
Passeriformes;Ploceidae;Euplectes;Euplectes hartlaubi
Passeriformes;Ploceidae;Euplectes;Euplectes hordeaceus
Passeriformes;Ploceidae;Euplectes;Euplectes jacksoni
Passeriformes;Ploceidae;Euplectes;Euplectes laticauda
Passeriformes;Ploceidae;Euplectes;Euplectes macroura
Passeriformes;Ploceidae;Euplectes;Euplectes nigroventris
Passeriformes;Ploceidae;Euplectes;Euplectes orix
Passeriformes;Ploceidae;Euplectes;Euplectes progne
Passeriformes;Ploceidae;Euplectes;Euplectes psammacromius
Otidiformes;Otididae;Eupodotis;Eupodotis caerulescens
Otidiformes;Otididae;Eupodotis;Eupodotis senegalensis
Psittaciformes;Psittacidae;Eupsittula;Eupsittula aurea
Psittaciformes;Psittacidae;Eupsittula;Eupsittula cactorum
Psittaciformes;Psittacidae;Eupsittula;Eupsittula canicularis
Psittaciformes;Psittacidae;Eupsittula;Eupsittula nana
Psittaciformes;Psittacidae;Eupsittula;Eupsittula pertinax
Trogoniformes;Trogonidae;Euptilotis;Euptilotis neoxenus
Passeriformes;Pycnonotidae;Euptilotus;Euptilotus eutilotus
Passeriformes;Pycnonotidae;Eurillas;Eurillas ansorgei
Passeriformes;Pycnonotidae;Eurillas;Eurillas curvirostris
Passeriformes;Pycnonotidae;Eurillas;Eurillas gracilis
Passeriformes;Pycnonotidae;Eurillas;Eurillas latirostris
Passeriformes;Pycnonotidae;Eurillas;Eurillas virens
Passeriformes;Laniidae;Eurocephalus;Eurocephalus anguitimens
Passeriformes;Laniidae;Eurocephalus;Eurocephalus ruppelli
Caprimulgiformes;Caprimulgidae;Eurostopodus;Eurostopodus archboldi
Caprimulgiformes;Caprimulgidae;Eurostopodus;Eurostopodus argus
Caprimulgiformes;Caprimulgidae;Eurostopodus;Eurostopodus diabolicus
Caprimulgiformes;Caprimulgidae;Eurostopodus;Eurostopodus exul
Caprimulgiformes;Caprimulgidae;Eurostopodus;Eurostopodus mystacalis
Caprimulgiformes;Caprimulgidae;Eurostopodus;Eurostopodus nigripennis
Caprimulgiformes;Caprimulgidae;Eurostopodus;Eurostopodus papuensis
Passeriformes;Vangidae;Euryceros;Euryceros prevostii
Passeriformes;Eurylaimidae;Eurylaimus;Eurylaimus javanicus
Passeriformes;Eurylaimidae;Eurylaimus;Eurylaimus ochromalus
Passeriformes;Cisticolidae;Euryptila;Euryptila subcinnamomea
Eurypygiformes;Eurypygidae;Eurypyga;Eurypyga helias
Coraciiformes;Coraciidae;Eurystomus;Eurystomus azureus
Coraciiformes;Coraciidae;Eurystomus;Eurystomus glaucurus
Coraciiformes;Coraciidae;Eurystomus;Eurystomus gularis
Coraciiformes;Coraciidae;Eurystomus;Eurystomus orientalis
Passeriformes;Tyrannidae;Euscarthmus;Euscarthmus fulviceps
Passeriformes;Tyrannidae;Euscarthmus;Euscarthmus meloryphus
Passeriformes;Tyrannidae;Euscarthmus;Euscarthmus rufomarginatus
Passeriformes;Estrildidae;Euschistospiza;Euschistospiza cinereovinacea
Passeriformes;Estrildidae;Euschistospiza;Euschistospiza dybowskii
Apodiformes;Trochilidae;Eutoxeres;Eutoxeres aquila
Apodiformes;Trochilidae;Eutoxeres;Eutoxeres condamini
Passeriformes;Rhipiduridae;Eutrichomyias;Eutrichomyias rowleyi
Accipitriformes;Accipitridae;Eutriorchis;Eutriorchis astur
Galliformes;Phasianidae;Falcipennis;Falcipennis falcipennis
Falconiformes;Falconidae;Falco;Falco alopex
Falconiformes;Falconidae;Falco;Falco amurensis
Falconiformes;Falconidae;Falco;Falco araeus
Falconiformes;Falconidae;Falco;Falco ardosiaceus
Falconiformes;Falconidae;Falco;Falco berigora
Falconiformes;Falconidae;Falco;Falco biarmicus
Falconiformes;Falconidae;Falco;Falco cenchroides
Falconiformes;Falconidae;Falco;Falco cherrug
Falconiformes;Falconidae;Falco;Falco chicquera
Falconiformes;Falconidae;Falco;Falco columbarius
Falconiformes;Falconidae;Falco;Falco concolor
Falconiformes;Falconidae;Falco;Falco cuvierii
Falconiformes;Falconidae;Falco;Falco deiroleucus
Falconiformes;Falconidae;Falco;Falco dickinsoni
Falconiformes;Falconidae;Falco;Falco duboisi
Falconiformes;Falconidae;Falco;Falco eleonorae
Falconiformes;Falconidae;Falco;Falco fasciinucha
Falconiformes;Falconidae;Falco;Falco femoralis
Falconiformes;Falconidae;Falco;Falco hypoleucos
Falconiformes;Falconidae;Falco;Falco jugger
Falconiformes;Falconidae;Falco;Falco longipennis
Falconiformes;Falconidae;Falco;Falco mexicanus
Falconiformes;Falconidae;Falco;Falco moluccensis
Falconiformes;Falconidae;Falco;Falco naumanni
Falconiformes;Falconidae;Falco;Falco newtoni
Falconiformes;Falconidae;Falco;Falco novaeseelandiae
Falconiformes;Falconidae;Falco;Falco peregrinus
Falconiformes;Falconidae;Falco;Falco punctatus
Falconiformes;Falconidae;Falco;Falco rufigularis
Falconiformes;Falconidae;Falco;Falco rupicoloides
Falconiformes;Falconidae;Falco;Falco rupicolus
Falconiformes;Falconidae;Falco;Falco rusticolus
Falconiformes;Falconidae;Falco;Falco severus
Falconiformes;Falconidae;Falco;Falco sparverius
Falconiformes;Falconidae;Falco;Falco subbuteo
Falconiformes;Falconidae;Falco;Falco subniger
Falconiformes;Falconidae;Falco;Falco tinnunculus
Falconiformes;Falconidae;Falco;Falco vespertinus
Falconiformes;Falconidae;Falco;Falco zoniventris
Passeriformes;Vangidae;Falculea;Falculea palliata
Passeriformes;Falcunculidae;Falcunculus;Falcunculus frontatus
Passeriformes;Falcunculidae;Falcunculus;Falcunculus leucogaster
Passeriformes;Falcunculidae;Falcunculus;Falcunculus whitei
Passeriformes;Troglodytidae;Ferminia;Ferminia cerverai
Passeriformes;Muscicapidae;Ficedula;Ficedula albicilla
Passeriformes;Muscicapidae;Ficedula;Ficedula albicollis
Passeriformes;Muscicapidae;Ficedula;Ficedula basilanica
Passeriformes;Muscicapidae;Ficedula;Ficedula bonthaina
Passeriformes;Muscicapidae;Ficedula;Ficedula buruensis
Passeriformes;Muscicapidae;Ficedula;Ficedula crypta
Passeriformes;Muscicapidae;Ficedula;Ficedula disposita
Passeriformes;Muscicapidae;Ficedula;Ficedula dumetoria
Passeriformes;Muscicapidae;Ficedula;Ficedula elisae
Passeriformes;Muscicapidae;Ficedula;Ficedula erithacus
Passeriformes;Muscicapidae;Ficedula;Ficedula harterti
Passeriformes;Muscicapidae;Ficedula;Ficedula henrici
Passeriformes;Muscicapidae;Ficedula;Ficedula hodgsoni
Passeriformes;Muscicapidae;Ficedula;Ficedula hyperythra
Passeriformes;Muscicapidae;Ficedula;Ficedula hypoleuca
Passeriformes;Muscicapidae;Ficedula;Ficedula luzoniensis
Passeriformes;Muscicapidae;Ficedula;Ficedula mugimaki
Passeriformes;Muscicapidae;Ficedula;Ficedula narcissina
Passeriformes;Muscicapidae;Ficedula;Ficedula nigrorufa
Passeriformes;Muscicapidae;Ficedula;Ficedula owstoni
Passeriformes;Muscicapidae;Ficedula;Ficedula parva
Passeriformes;Muscicapidae;Ficedula;Ficedula platenae
Passeriformes;Muscicapidae;Ficedula;Ficedula riedeli
Passeriformes;Muscicapidae;Ficedula;Ficedula ruficauda
Passeriformes;Muscicapidae;Ficedula;Ficedula rufigula
Passeriformes;Muscicapidae;Ficedula;Ficedula sapphira
Passeriformes;Muscicapidae;Ficedula;Ficedula semitorquata
Passeriformes;Muscicapidae;Ficedula;Ficedula speculigera
Passeriformes;Muscicapidae;Ficedula;Ficedula strophiata
Passeriformes;Muscicapidae;Ficedula;Ficedula subrubra
Passeriformes;Muscicapidae;Ficedula;Ficedula superciliaris
Passeriformes;Muscicapidae;Ficedula;Ficedula timorensis
Passeriformes;Muscicapidae;Ficedula;Ficedula tricolor
Passeriformes;Muscicapidae;Ficedula;Ficedula westermanni
Passeriformes;Muscicapidae;Ficedula;Ficedula zanthopygia
Apodiformes;Trochilidae;Florisuga;Florisuga fusca
Apodiformes;Trochilidae;Florisuga;Florisuga mellivora
Passeriformes;Tyrannidae;Fluvicola;Fluvicola albiventer
Passeriformes;Tyrannidae;Fluvicola;Fluvicola nengeta
Passeriformes;Tyrannidae;Fluvicola;Fluvicola pica
Passeriformes;Formicariidae;Formicarius;Formicarius analis
Passeriformes;Formicariidae;Formicarius;Formicarius colma
Passeriformes;Formicariidae;Formicarius;Formicarius moniliger
Passeriformes;Formicariidae;Formicarius;Formicarius nigricapillus
Passeriformes;Formicariidae;Formicarius;Formicarius rufifrons
Passeriformes;Formicariidae;Formicarius;Formicarius rufipectus
Passeriformes;Thamnophilidae;Formicivora;Formicivora acutirostris
Passeriformes;Thamnophilidae;Formicivora;Formicivora erythronotos
Passeriformes;Thamnophilidae;Formicivora;Formicivora grantsaui
Passeriformes;Thamnophilidae;Formicivora;Formicivora grisea
Passeriformes;Thamnophilidae;Formicivora;Formicivora iheringi
Passeriformes;Thamnophilidae;Formicivora;Formicivora intermedia
Passeriformes;Thamnophilidae;Formicivora;Formicivora melanogaster
Passeriformes;Thamnophilidae;Formicivora;Formicivora rufa
Passeriformes;Thamnophilidae;Formicivora;Formicivora serrana
Psittaciformes;Psittacidae;Forpus;Forpus coelestis
Psittaciformes;Psittacidae;Forpus;Forpus conspicillatus
Psittaciformes;Psittacidae;Forpus;Forpus crassirostris
Psittaciformes;Psittacidae;Forpus;Forpus cyanopygius
Psittaciformes;Psittacidae;Forpus;Forpus modestus
Psittaciformes;Psittacidae;Forpus;Forpus passerinus
Psittaciformes;Psittacidae;Forpus;Forpus spengeli
Psittaciformes;Psittacidae;Forpus;Forpus xanthops
Psittaciformes;Psittacidae;Forpus;Forpus xanthopterygius
Passeriformes;Ploceidae;Foudia;Foudia aldabrana
Passeriformes;Ploceidae;Foudia;Foudia eminentissima
Passeriformes;Ploceidae;Foudia;Foudia flavicans
Passeriformes;Ploceidae;Foudia;Foudia madagascariensis
Passeriformes;Ploceidae;Foudia;Foudia omissa
Passeriformes;Ploceidae;Foudia;Foudia rubra
Passeriformes;Ploceidae;Foudia;Foudia sechellarum
Passeriformes;Meliphagidae;Foulehaio;Foulehaio carunculatus
Passeriformes;Meliphagidae;Foulehaio;Foulehaio procerior
Passeriformes;Meliphagidae;Foulehaio;Foulehaio taviunensis
Galliformes;Phasianidae;Francolinus;Francolinus francolinus
Galliformes;Phasianidae;Francolinus;Francolinus pictus
Galliformes;Phasianidae;Francolinus;Francolinus pintadeanus
Passeriformes;Muscicapidae;Fraseria;Fraseria caerulescens
Passeriformes;Muscicapidae;Fraseria;Fraseria cinerascens
Passeriformes;Muscicapidae;Fraseria;Fraseria griseigularis
Passeriformes;Muscicapidae;Fraseria;Fraseria lendu
Passeriformes;Muscicapidae;Fraseria;Fraseria ocreata
Passeriformes;Muscicapidae;Fraseria;Fraseria olivascens
Passeriformes;Muscicapidae;Fraseria;Fraseria plumbea
Passeriformes;Muscicapidae;Fraseria;Fraseria tessmanni
Charadriiformes;Alcidae;Fratercula;Fratercula arctica
Charadriiformes;Alcidae;Fratercula;Fratercula cirrhata
Charadriiformes;Alcidae;Fratercula;Fratercula corniculata
Passeriformes;Thamnophilidae;Frederickena;Frederickena fulva
Passeriformes;Thamnophilidae;Frederickena;Frederickena unduliger
Passeriformes;Thamnophilidae;Frederickena;Frederickena viridis
Suliformes;Fregatidae;Fregata;Fregata andrewsi
Suliformes;Fregatidae;Fregata;Fregata aquila
Suliformes;Fregatidae;Fregata;Fregata ariel
Suliformes;Fregatidae;Fregata;Fregata magnificens
Suliformes;Fregatidae;Fregata;Fregata minor
Procellariiformes;Oceanitidae;Fregetta;Fregetta grallaria
Procellariiformes;Oceanitidae;Fregetta;Fregetta lineata
Procellariiformes;Oceanitidae;Fregetta;Fregetta maoriana
Procellariiformes;Oceanitidae;Fregetta;Fregetta tropica
Passeriformes;Sturnidae;Fregilupus;Fregilupus varius
Passeriformes;Fringillidae;Fringilla;Fringilla canariensis
Passeriformes;Fringillidae;Fringilla;Fringilla coelebs
Passeriformes;Fringillidae;Fringilla;Fringilla maderensis
Passeriformes;Fringillidae;Fringilla;Fringilla montifringilla
Passeriformes;Fringillidae;Fringilla;Fringilla moreletti
Passeriformes;Fringillidae;Fringilla;Fringilla polatzeki
Passeriformes;Fringillidae;Fringilla;Fringilla spodiogenys
Passeriformes;Fringillidae;Fringilla;Fringilla teydea
Gruiformes;Rallidae;Fulica;Fulica alai
Gruiformes;Rallidae;Fulica;Fulica americana
Gruiformes;Rallidae;Fulica;Fulica ardesiaca
Gruiformes;Rallidae;Fulica;Fulica armillata
Gruiformes;Rallidae;Fulica;Fulica atra
Gruiformes;Rallidae;Fulica;Fulica cornuta
Gruiformes;Rallidae;Fulica;Fulica cristata
Gruiformes;Rallidae;Fulica;Fulica gigantea
Gruiformes;Rallidae;Fulica;Fulica leucoptera
Gruiformes;Rallidae;Fulica;Fulica newtonii
Gruiformes;Rallidae;Fulica;Fulica rufifrons
Procellariiformes;Procellariidae;Fulmarus;Fulmarus glacialis
Procellariiformes;Procellariidae;Fulmarus;Fulmarus glacialoides
Passeriformes;Paradoxornithidae;Fulvetta;Fulvetta cinereiceps
Passeriformes;Paradoxornithidae;Fulvetta;Fulvetta danisi
Passeriformes;Paradoxornithidae;Fulvetta;Fulvetta formosana
Passeriformes;Paradoxornithidae;Fulvetta;Fulvetta ludlowi
Passeriformes;Paradoxornithidae;Fulvetta;Fulvetta manipurensis
Passeriformes;Paradoxornithidae;Fulvetta;Fulvetta ruficapilla
Passeriformes;Paradoxornithidae;Fulvetta;Fulvetta striaticollis
Passeriformes;Paradoxornithidae;Fulvetta;Fulvetta vinipectus
Passeriformes;Furnariidae;Furnarius;Furnarius cinnamomeus
Passeriformes;Furnariidae;Furnarius;Furnarius cristatus
Passeriformes;Furnariidae;Furnarius;Furnarius figulus
Passeriformes;Furnariidae;Furnarius;Furnarius leucopus
Passeriformes;Furnariidae;Furnarius;Furnarius longirostris
Passeriformes;Furnariidae;Furnarius;Furnarius minor
Passeriformes;Furnariidae;Furnarius;Furnarius rufus
Passeriformes;Furnariidae;Furnarius;Furnarius torridus
Caprimulgiformes;Caprimulgidae;Gactornis;Gactornis enarratus
Piciformes;Galbulidae;Galbalcyrhynchus;Galbalcyrhynchus leucotis
Piciformes;Galbulidae;Galbalcyrhynchus;Galbalcyrhynchus purusianus
Piciformes;Galbulidae;Galbula;Galbula albirostris
Piciformes;Galbulidae;Galbula;Galbula chalcothorax
Piciformes;Galbulidae;Galbula;Galbula cyanescens
Piciformes;Galbulidae;Galbula;Galbula cyanicollis
Piciformes;Galbulidae;Galbula;Galbula dea
Piciformes;Galbulidae;Galbula;Galbula galbula
Piciformes;Galbulidae;Galbula;Galbula leucogastra
Piciformes;Galbulidae;Galbula;Galbula pastazae
Piciformes;Galbulidae;Galbula;Galbula ruficauda
Piciformes;Galbulidae;Galbula;Galbula tombacea
Passeriformes;Alaudidae;Galerida;Galerida cristata
Passeriformes;Alaudidae;Galerida;Galerida deva
Passeriformes;Alaudidae;Galerida;Galerida macrorhyncha
Passeriformes;Alaudidae;Galerida;Galerida magnirostris
Passeriformes;Alaudidae;Galerida;Galerida malabarica
Passeriformes;Alaudidae;Galerida;Galerida modesta
Passeriformes;Alaudidae;Galerida;Galerida theklae
Columbiformes;Columbidae;Gallicolumba;Gallicolumba crinigera
Columbiformes;Columbidae;Gallicolumba;Gallicolumba keayi
Columbiformes;Columbidae;Gallicolumba;Gallicolumba luzonica
Columbiformes;Columbidae;Gallicolumba;Gallicolumba menagei
Columbiformes;Columbidae;Gallicolumba;Gallicolumba platenae
Columbiformes;Columbidae;Gallicolumba;Gallicolumba rufigula
Columbiformes;Columbidae;Gallicolumba;Gallicolumba tristigmata
Gruiformes;Rallidae;Gallicrex;Gallicrex cinerea
Charadriiformes;Scolopacidae;Gallinago;Gallinago andina
Charadriiformes;Scolopacidae;Gallinago;Gallinago delicata
Charadriiformes;Scolopacidae;Gallinago;Gallinago gallinago
Charadriiformes;Scolopacidae;Gallinago;Gallinago hardwickii
Charadriiformes;Scolopacidae;Gallinago;Gallinago imperialis
Charadriiformes;Scolopacidae;Gallinago;Gallinago jamesoni
Charadriiformes;Scolopacidae;Gallinago;Gallinago macrodactyla
Charadriiformes;Scolopacidae;Gallinago;Gallinago magellanica
Charadriiformes;Scolopacidae;Gallinago;Gallinago media
Charadriiformes;Scolopacidae;Gallinago;Gallinago megala
Charadriiformes;Scolopacidae;Gallinago;Gallinago nemoricola
Charadriiformes;Scolopacidae;Gallinago;Gallinago nigripennis
Charadriiformes;Scolopacidae;Gallinago;Gallinago nobilis
Charadriiformes;Scolopacidae;Gallinago;Gallinago paraguaiae
Charadriiformes;Scolopacidae;Gallinago;Gallinago solitaria
Charadriiformes;Scolopacidae;Gallinago;Gallinago stenura
Charadriiformes;Scolopacidae;Gallinago;Gallinago stricklandii
Charadriiformes;Scolopacidae;Gallinago;Gallinago undulata
Gruiformes;Rallidae;Gallinula;Gallinula chloropus
Gruiformes;Rallidae;Gallinula;Gallinula comeri
Gruiformes;Rallidae;Gallinula;Gallinula galeata
Gruiformes;Rallidae;Gallinula;Gallinula nesiotis
Gruiformes;Rallidae;Gallinula;Gallinula pacifica
Gruiformes;Rallidae;Gallinula;Gallinula silvestris
Gruiformes;Rallidae;Gallinula;Gallinula tenebrosa
Gruiformes;Rallidae;Gallirallus;Gallirallus australis
Musophagiformes;Musophagidae;Gallirex;Gallirex johnstoni
Musophagiformes;Musophagidae;Gallirex;Gallirex porphyreolophus
Galliformes;Phasianidae;Galloperdix;Galloperdix bicalcarata
Galliformes;Phasianidae;Galloperdix;Galloperdix lunulata
Galliformes;Phasianidae;Galloperdix;Galloperdix spadicea
Galliformes;Phasianidae;Gallus;Gallus gallus
Galliformes;Phasianidae;Gallus;Gallus lafayettii
Galliformes;Phasianidae;Gallus;Gallus sonneratii
Galliformes;Phasianidae;Gallus;Gallus varius
Accipitriformes;Accipitridae;Gampsonyx;Gampsonyx swainsonii
Passeriformes;Pellorneidae;Gampsorhynchus;Gampsorhynchus rufulus
Passeriformes;Pellorneidae;Gampsorhynchus;Gampsorhynchus torquatus
Passeriformes;Pomatostomidae;Garritornis;Garritornis isidorei
Procellariiformes;Oceanitidae;Garrodia;Garrodia nereis
Passeriformes;Leiothrichidae;Garrulax;Garrulax annamensis
Passeriformes;Leiothrichidae;Garrulax;Garrulax bicolor
Passeriformes;Leiothrichidae;Garrulax;Garrulax canorus
Passeriformes;Leiothrichidae;Garrulax;Garrulax castanotis
Passeriformes;Leiothrichidae;Garrulax;Garrulax ferrarius
Passeriformes;Leiothrichidae;Garrulax;Garrulax leucolophus
Passeriformes;Leiothrichidae;Garrulax;Garrulax maesi
Passeriformes;Leiothrichidae;Garrulax;Garrulax merulinus
Passeriformes;Leiothrichidae;Garrulax;Garrulax milleti
Passeriformes;Leiothrichidae;Garrulax;Garrulax monileger
Passeriformes;Leiothrichidae;Garrulax;Garrulax palliatus
Passeriformes;Leiothrichidae;Garrulax;Garrulax rufifrons
Passeriformes;Leiothrichidae;Garrulax;Garrulax strepitans
Passeriformes;Leiothrichidae;Garrulax;Garrulax taewanus
Passeriformes;Corvidae;Garrulus;Garrulus glandarius
Passeriformes;Corvidae;Garrulus;Garrulus lanceolatus
Passeriformes;Corvidae;Garrulus;Garrulus lidthi
Gaviiformes;Gaviidae;Gavia;Gavia adamsii
