SpeciesGene A_T A_G A_C T_A T_G T_C G_A G_T G_C C_A C_T C_G
Algansea_tincella.CytB 0 0.528974739970282 0 0.0124177457015496 0 0.0993419656123965 0.107726597325409 0 0 0.0251538951390363 0.20123116111229 0.0251538951390363
Alouatta_seniculus.CytB 0.0419587180354812 0.125876154106444 0 0.0120848842268091 0 0.247740126649587 0.0113114516362933 0.00125682795958815 0 0 0.559771837385798 0
Amazona_farinosa.CytB 0.0341118957088539 0.307007061379685 0 0.0089082020640956 0 0.0489951113525258 0.0717001629549158 0 0 0.113416621401412 0.415860945138512 0
Amblyrhynchus_cristatus.CytB 0 0.59734730636974 0 0 0 0.116587522515147 0.0605862125429835 0 0 0 0.22547895857213 0
Ambystoma_barbouri.CytB 0.0411359844965887 0.185111930234649 0 0.0187399482553668 0 0.393538913362702 0.00934999550480986 0 0 0.022475950732716 0.329647277413168 0
Amolops_mantzorum.CytB 0 0.302788060171694 0 0 0 0.150311097109553 0.0497755375285501 0 0 0 0.497125305190202 0
Amphilophus_citrinellus.CytB 0 0.00863358683455928 0 0.0929746914349832 0 0.220203216556539 0.0088829323027054 0 0.00177658646054108 0 0.667528986410672 0
Amphiprion_clarkii.CytB 0.0212067813088655 0.106033906544328 0 0.00789937412651151 0 0.173786230783253 0.00759555204472261 0 0 0.129306678009358 0.535699094610196 0.0184723825727654
Amyda_cartilaginea.CytB 0.0627613277583412 0.376567966550047 0 0.0179836163495179 0 0.167847085928834 0.0472309924054954 0.00349859203003669 0.00174929601501835 0.0420471029951361 0.266298318969195 0.0140157009983787
Anabas_testudineus.CytB 0 0.161723371229601 0 0.00704786676175693 0.00704786676175693 0.197340269329194 0.042455006922012 0.00369173973234887 0.00369173973234887 0.0752611486344758 0.464110416579268 0.0376305743172379
Anarhichas_lupus.CytB 0.125448028673835 0.501792114695341 0 0 0 0.222222222222222 0.150537634408602 0 0 0 0 0
Andrias_davidianus.CytB 0.11545030171923 0.269384037344871 0 0.0196971422065354 0 0.118182853239212 0.10395081407264 0.00945007400660367 0 0 0.342479790504383 0.021404986906524
Anguilla_anguilla.CytB 0.0498604293002214 0.498604293002214 0 0 0 0.052170565020695 0.130811435171816 0.0145346039079796 0 0.0390797959380114 0.214938877659062 0
Anguilla_australis_australis.CytB 0 0.260677466863034 0 0 0 0.343888070692194 0.0515463917525773 0 0 0.038209785632466 0.305678285059728 0
Anguilla_australis_schmidti.CytB 0.0809306161723771 0.323722464689508 0 0 0 0.234097391662944 0.0420633011443692 0 0 0 0.319186226330802 0
Anguilla_bicolor_pacifica.CytB 0.0612459108164372 0.489967286531498 0 0.0122631772300264 0 0.208474012910449 0.0169340307541592 0 0.00307891468257439 0 0.208036667074856 0
Anguilla_japonica.CytB 0.0521235387461801 0.286679463103991 0 0.041084879184539 0.00586926845493414 0.457802939484863 0.0707361185218036 0.00482291717194116 0.0176840296304509 0 0.0631968457012979 0
Anguilla_marmorata.CytB 0.0576010842557036 0.537610119719901 0 0.0131975450451533 0.00439918168171776 0.189164812313864 0.0365263446260615 0.00182631723130308 0.000913158615651538 0.0127009149208516 0.146060521589793 0
Anguilla_rostrata.CytB 0.134870317002882 0.404610951008646 0 0 0 0.185878962536023 0.0648414985590778 0 0 0 0.209798270893372 0
Anourosorex_yamashinai.CytB 0.0857476387562347 0.0857476387562347 0 0.0298206515971559 0 0.417489122360182 0.00297145282818635 0 0 0.0343839541547278 0.343839541547278 0
Apodemus_argenteus.CytB 0.042375446069902 0.233064953384461 0 0.00472494824920152 0 0.333108851568707 0.00835084906988731 0 0 0.0151349980663137 0.360212953978265 0.00302699961326273
Apodemus_chejuensis.CytB 0 0.496423439498492 0 0 0 0.177880591829967 0.0232752767294604 0 0 0.01890129324638 0.2835193986957 0
Apodemus_draco.CytB 0.123812504745333 0.247625009490665 0 0.0301144612943563 0 0.312727098056777 0.0183956205035553 0 0.000328493223277774 0.00392642371597112 0.263070388970065 0
Artibeus_cinereus.CytB 0 0.0609447840049725 0 0.0300424738423288 0 0.638402569149487 0.00623640319071791 0 0 0 0.264373769812493 0
Artibeus_intermedius.CytB 0 0.148572901230591 0 0 0.0115112857848506 0.264759573051565 0.0146897751433542 0.00122414792861285 0 0.0139810579215257 0.545261258939501 0
Artibeus_lituratus.CytB 0.0172897984711974 0.184424517026105 0 0.00265195049103487 0 0.31027820745108 0.013498710685629 0 0.000221290339108673 0.00325265879679893 0.465130207942247 0.00325265879679893
Astyanax_aeneus.CytB 0.0219439435372029 0.285271265983638 0 0.0128317082065642 0.00855447213770946 0.290852052682122 0.0192182229563721 0 0 0.0103236666998969 0.345842834446546 0.00516183334994845
Ateles_belzebuth.CytB 0.0404756087629286 0.0202378043814643 0 0.010465021581562 0 0.334880690609985 0.0324945028096751 0 0 0.0155957325515107 0.545850639302875 0
Atherinomorus_endrachtensis.CytB 0 0.279893655181145 0 0 0 0.470955626358323 0.0533412107273226 0 0 0 0.19580950773321 0
Auxis_rochei.CytB 0.02698063486691 0.29678698353601 0 0.0108309358605517 0 0.184125909629379 0.0764451321229118 0 0 0 0.404830403984237 0
Auxis_thazard.CytB 0 0.286237635852974 0 0.0301013554768592 0.0150506777384296 0.195658810599585 0.0688423494932226 0.00625839540847478 0 0.0331542312858713 0.364696544144584 0
Axis_porcinus.CytB 0.0526491487433831 0.236921169345224 0 0.00505508131050598 0 0.202203252420239 0.0192188468691878 0 0 0.0112547093328246 0.472697791978635 0
Bagarius_yarrelli.CytB 0 0.0631252823855935 0 0 0.00832634092816111 0.541212160330472 0.0559607564706642 0 0 0.272897437552443 0.0389853482217776 0.0194926741108888
Balaena_mysticetus.CytB 0 0.406532078750129 0 0.0105873864322422 0 0.169398182915875 0.0414807615850157 0 0 0 0.372001590316738 0
Barbus_barbus.CytB 0 0.52644585467676 0 0 0 0.0962223635120383 0.120574862942214 0 0 0.015103348168764 0.241653570700224 0
Basileuterus_rivularis.CytB 0.0472344244485381 0.0472344244485381 0 0.0049596145670965 0 0.009919229134193 0.00963582258750177 0 0.00321194086250059 0.133578952340466 0.744225591611166 0
Bison_bison.CytB 0 0.637291778613649 0 0 0 0.307898979043525 0.0548092423428264 0 0 0 0 0
Bolomys_lasiurus.CytB 0.0631386861313869 0.164160583941606 0 0.0151094890510949 0 0.105766423357664 0.0091970802919708 0 0 0.0181021897810219 0.624525547445256 0
Bos_indicus.CytB 0 0.4382691143837 0 0 0 0.193413354851725 0.0398930804922332 0 0 0 0.328424450272342 0
Brachymystax_lenok.CytB 0 0.255494292148792 0 0 0 0.104372136367166 0.0285780849576765 0 0 0.122311097305273 0.489244389221092 0
Bubalus_depressicornis.CytB 0 0.096954096954097 0 0 0 0.0510510510510511 0.101930501930502 0 0.00566280566280566 0 0.744401544401544 0
Caiman_crocodilus.CytB 0.0398041284186991 0.252092813318428 0 0.00292162862426281 0.00292162862426281 0.0730407156065703 0.00701365817644888 0 0 0.0421834187953443 0.580022008435984 0
Calomys_expulsus.CytB 0 0.392602898863959 0 0.00855070310283808 0 0.324926717907847 0.0561671777276473 0.00624079752529414 0.00208026584176471 0 0.20070512907104 0.00872630995961042
Canis_aureus.CytB 0 0.10064549006285 0 0.0401732631221335 0 0.482079157465602 0.0271785289621199 0 0 0 0.349923560387294 0
Canis_latrans.CytB 0 0.397242567858682 0 0.0960792761740629 0 0.144118914261094 0.036191296854804 0 0 0 0.326367944851357 0
Canis_lupus.CytB 0 0.459661414032889 0 0.0184289849882114 0 0.221147819858537 0.034041394335512 0 0 0 0.255607037335482 0.0111133494493688
Canis_lupus_familiaris.CytB 0.0340235076454264 0.37425858409969 0 0.0129237633999021 0 0.232627741198237 0.0328127550742776 0 0.00182293083745987 0 0.295954181857757 0.0155765358872504
Capoeta_damascina.CytB 0 0.640310379352542 0 0 0 0.0780954499944376 0.0923628879741907 0 0 0 0.18923128267883 0
Capra_aegagrus.CytB 0.0508711243692679 0.152613373107804 0 0.00410967598616356 0 0.110961251626416 0.0274189965408905 0 0.00152327758560503 0.0112500396686871 0.618752181777792 0.0225000793373742
Carasobarbus_fritschii.CytB 0 0.702308626974484 0 0 0.0117118941541785 0.0351356824625354 0.0783718104495747 0 0 0 0.172471985959228 0
Carassius_auratus_auratus.CytB 0.0251694744613732 0.352372642459225 0 0 0 0.112446025460322 0.0877016354565184 0 0 0.0255945589189431 0.396715663243618 0
Carassius_gibelio.CytB 0.0360091705015533 0.360091705015533 0 0 0.0114548203279451 0.183277125247122 0.0789128303955609 0 0.00415330686292426 0.0181167245360756 0.28986759257721 0.0181167245360756
Carollia_sowelli.CytB 0 0.195804195804196 0 0 0 0.295704295704296 0.0261072261072261 0 0.00326340326340326 0 0.479120879120879 0
Carpiodes_carpio.CytB 0 0.574960662043243 0 0 0 0.117431085727607 0.135439128154321 0 0 0 0.153039221399848 0.0191299026749811
Carpodacus_erythrinus.CytB 0 0.0348879031291212 0 0 0 0.609938856252248 0.15510730128282 0 0 0.0800263757343244 0.106701834312433 0.0133377292890541
Catharus_ustulatus.CytB 0.0339730669237286 0.305757602313557 0 0.0144305202582304 0 0.144305202582304 0.0275319136505711 0 0 0 0.474001694271609 0
Catla_catla.CytB 0 0.0725484168459883 0 0 0 0.408084844758684 0.0498001844451276 0 0 0.288964033200123 0.180602520750077 0
Catopuma_temminckii.CytB 0.0781905221360448 0.234571566408134 0 0 0 0.17812743533603 0.0458678145990277 0 0 0 0.463242661520763 0
Catostomus_commersonii.CytB 0 0.446005804185123 0 0 0 0.190010691919963 0.229570795784329 0 0 0 0.134412708110585 0
Cercopithecus_mitis.CytB 0.0411136434732091 0.13361934128793 0 0.0115296956696608 0 0.178710282879743 0.0151941725879251 0 0 0.00815569558028333 0.61167716852125 0
Cetorhinus_maximus.CytB 0 0.1551613592648 0 0 0 0.118615088694165 0.0275699935883736 0 0 0 0.598845907245138 0.099807651207523
Channa_maculata.CytB 0 0.341249543295579 0 0 0 0.0361709901351845 0.0460358056265985 0 0 0 0.576543660942638 0
Chilabothrus_monensis.CytB 0 0.119038326438217 0 0 0 0.448442744516431 0.0493326047927562 0.00616657559909453 0 0.0377019748653501 0.339317773788151 0
Chionomys_nivalis.CytB 0 0.391099286491716 0 0.00522433184181884 0.00522433184181884 0.146281291570928 0.0278147297133873 0 0.00111258918853549 0.00742532349739993 0.408392792356996 0.00742532349739993
Chlorocebus_aethiops.CytB 0 0.167268554456782 0 0.00615950588950015 0 0.246380235580006 0.04261028046846 0 0.0017044112187384 0.0184785176685005 0.517398494718013 0
Chlorocebus_cynosuros.CytB 0 0.065341994650363 0 0 0 0.224971341230417 0.0282766526557127 0 0.00176729079098204 0 0.679642720672526 0
Chlorocebus_sabaeus.CytB 0 0.279481968142931 0 0 0 0.189251784279435 0.0541664697263317 0 0 0 0.477099777851302 0
Chuanchia_labiosa.CytB 0 0.43546837469976 0 0.0393915132105685 0 0.13787029623699 0.116012810248199 0.00644515612489992 0 0.0630504403522818 0.163931144915933 0.0378302642113691
Cirrhinus_reba.CytB 0 0.403225806451613 0 0 0 0.172491039426523 0.0170250896057348 0 0 0.0226254480286738 0.362007168458781 0.0226254480286738
Cleisthenes_herzensteini.CytB 0.1 0.3 0 0 0 0.288607594936709 0.030379746835443 0 0.0151898734177215 0 0.265822784810127 0
Cobitis_lutheri.CytB 0 0.0522801855833428 0 0.123722228508921 0.0247444457017842 0.437151874064854 0.0696063269334741 0 0 0 0.292494939207625 0
Colobus_angolensis.CytB 0.065997525092809 0.329987625464045 0 0 0 0.301182455657913 0.0426234016224392 0 0 0.0520417984325588 0.156125395297676 0.0520417984325588
Columba_livia.CytB 0.323345259391771 0.323345259391771 0 0 0 0 0.00670840787119857 0 0 0 0.346601073345259 0
Conolophus_subcristatus.CytB 0 0.414904260824564 0 0 0 0.0499913748490599 0.0274624805934104 0 0 0 0.507641883732965 0
Contia_tenuis.CytB 0.0499069025136321 0.349348317595425 0 0 0 0.150817927915946 0.0613445936959702 0 0 0 0.388582258279026 0
Coregonus_oxyrinchus.CytB 0 0.219785956669277 0 0 0.0597755155311929 0.179326546593579 0.13469068128426 0.033672670321065 0 0 0.372748629600626 0
Corydoras_nattereri.CytB 0 0.226489692177351 0 0.0245693306975431 0 0.393109291160689 0.220841570177916 0 0 0.0674950578932505 0.0674950578932505 0
Cottus_pollux.CytB 0 0.162694023873994 0 0.0179627016513482 0.00598756721711605 0.383204301895427 0.0561382098318142 0 0.0146447503909081 0.199649136188551 0.106479539300561 0.0532397696502803
Cricetus_cricetus.CytB 0.145596062496423 0.145596062496423 0 0 0 0.270073828192068 0.0350254678647055 0.00583757797745092 0 0 0.39787100097293 0
Crocidura_grayi.CytB 0.0321604366618067 0.237987231297369 0 0.0026786725022811 0.0026786725022811 0.257152560218986 0.0293071867255684 0.000861976080163775 0.000861976080163775 0.00772232368020142 0.420866640570977 0.00772232368020142
Crocidura_lasiura.CytB 0 0.0523344385697643 0 0 0 0.420736625145622 0.00134420647011381 0 0 0 0.5255847298145 0
Crocidura_olivieri.CytB 0.01524864978607 0.19823244721891 0 0.0094409763624886 0.0283229290874658 0.500371747211896 0.029038367117907 0.00252507540155713 0 0 0.216819807813706 0
Crocidura_paradoxura.CytB 0 0.0274635385847053 0 0.0132966688711755 0 0.106373350969404 0.0103379860071705 0 0 0.0358522747050019 0.806676180862543 0
Crocidura_shantungensis.CytB 0.0451130672332676 0.203008802549704 0 0.0186421814134669 0.0186421814134669 0.24234835837507 0.0160241817170031 0.00114458440835736 0 0 0.455076642889665 0
Crocidura_suaveolens.CytB 0 0.0712232134918047 0 0 0 0.369305551438988 0.0117371587776757 0 0 0.0391238625922523 0.50861021369928 0
Crocidura_tanakae.CytB 0 0.117802197802198 0 0 0 0.450235478806907 0.00169544740973312 0 0 0 0.430266875981162 0
Crocodylus_niloticus.CytB 0.0593050126341706 0.207567544219597 0 0 0.00669503055957497 0.140595641751074 0.255015873701488 0.00621989935857288 0.0310994967928644 0 0.293501500982658 0
Ctenomys_minutus.CytB 0 0.256328890769339 0 0 0 0.291939919610747 0.0201678301953318 0 0 0.0253860799661519 0.40617727945843 0
Ctenomys_sociabilis.CytB 0 0.0229842899932759 0 0.092120545265603 0 0.360107586038266 0.0201723821749496 0.00134482547832997 0.00134482547832997 0 0.501925545571245 0
Ctenomys_torquatus.CytB 0.0575772999109301 0.11515459982186 0 0 0.0181638885354371 0.181638885354371 0.0102112228018832 0 0 0.0293930525512152 0.587861051024303 0
Ctenotus_dux.CytB 0.114828437204686 0.252622561850308 0 0.0370387996383142 0.0138895498643678 0.143525348598468 0.147047025950275 0.00341969827791337 0.00341969827791337 0.0609019029295189 0.213156660253316 0.0101503171549198
Ctenotus_robustus.CytB 0 0.503731343283582 0 0 0 0.15547263681592 0.0522388059701493 0 0 0 0.256495301271421 0.0320619126589276
Culter_alburnus.CytB 0.0559703337453646 0.503733003708282 0 0.0127564894932015 0 0.114808405438813 0.0398022249690976 0 0 0 0.272929542645241 0
Cuora_amboinensis.CytB 0.0184363657314052 0.258109120239673 0 0.00561733018378752 0 0.190989226248776 0.0364406291409806 0 0 0.0258109120239673 0.451690960419427 0.0129054560119836
Cynomys_ludovicianus.CytB 0 0.0523562550299562 0 0 0 0.741437896807654 0.00473933649289099 0 0 0 0.201466511669498 0
Cyprinella_lepida.CytB 0 0.369866228584839 0 0 0 0.192912461863412 0.141281389345224 0 0.0706406946726121 0 0.112649612766956 0.112649612766956
Daubentonia_madagascariensis.CytB 0 0.493371757925072 0 0 0 0.155619596541787 0 0 0 0 0.351008645533141 0
Delomys_dorsalis.CytB 0.0377697054575693 0.113309116372708 0 0.0308109764103462 0 0.415948181539674 0.0217077333800166 0.00271346667250208 0 0 0.377740820167185 0
Delphinus_capensis.CytB 0 0.236248516026909 0 0.017214087851207 0 0.240997229916898 0.0277008310249308 0 0 0 0.477839335180055 0
Delphinus_delphis.CytB 0 0.208866264117535 0 0 0.00448269734934801 0.295858025056969 0.0336171128062371 0.00315160432558473 0.00525267387597455 0.00954833239294365 0.410578292896577 0.0286449971788309
Deltamys_kempi.CytB 0.116371803098359 0.193953005163932 0 0.051333761114676 0 0.222446298163596 0.0193112720383781 0.00241390900479726 0 0 0.394169951416262 0
Diplodus_vulgaris.CytB 0.0436802504671009 0.174721001868404 0 0 0 0.399131444730596 0.00575670352976822 0 0 0 0.376710599404131 0
Diplomystes_nahuelbutaensis.CytB 0.0446257153617916 0.401631438256125 0 0.0145782236062502 0 0.145782236062502 0.063705091814332 0 0 0 0.329677294899 0
Distoechodon_tumirostris.CytB 0 0.643331280366797 0 0 0 0.142681174296859 0.0388010675425991 0 0 0 0.175186477793745 0
Echinotriton_andersoni.CytB 0.0176592635511948 0.247229689716728 0 0 0 0.0657205789000558 0.0624997337264241 0 0 0.0902134875021834 0.516677246603414 0
Eidolon_dupreanum.CytB 0.0284018601553301 0.284018601553301 0 0.0060776174787997 0 0.0729314097455964 0.129949214429287 0 0 0 0.478621296637686 0
Eleutheronema_tetradactylum.CytB 0 0.584609206365142 0 0.0316249184277898 0 0.0948747552833693 0.0742934591636966 0 0 0 0.214597660760002 0
Engraulis_encrasicolus.CytB 0.042648945342895 0.42648945342895 0 0.0172656726462114 0 0.138125381169692 0.129460999768669 0 0.0136274736598599 0 0.205043006456226 0.0273390675274968
Eothenomys_eva.CytB 0 0.113760993274703 0 0.0328504914640455 0 0.190532850491464 0.0158303155716503 0 0 0.0196068287635799 0.627418520434558 0
Epinephelus_fuscoguttatus.CytB 0.0251806975275432 0.302168370330519 0 0.0103389394400131 0 0.16542303104021 0.0235667001941475 0 0 0.0249116979719773 0.448410563495591 0
Epomophorus_gambianus.CytB 0.0550588831201722 0.275294415600861 0 0.00717994175003166 0.00717994175003166 0.17231860200076 0.0481195390654679 0 0.00253260731923515 0 0.432316069393441 0
Equus_asinus.CytB 0 0.348342178850653 0 0 0.0129851316291994 0.175299276994192 0.0567869042445314 0 0 0 0.388105303359541 0.0184812049218829
Equus_kiang.CytB 0 0.173913043478261 0 0 0 0.159420289855072 0.0312738367658276 0 0 0 0.635392829900839 0
Equus_przewalskii.CytB 0 0.162859685553248 0 0 0 0.12192227825571 0.0818748145950756 0 0 0 0.633343221595966 0
Equus_zebra.CytB 0 0.434600419036217 0 0 0 0.0248428614187369 0 0 0 0 0.540556719545046 0
Eremias_argus.CytB 0.00680810332450163 0.136162066490033 0 0.0140797095669158 0.00469323652230527 0.248741535682179 0.0491356209537812 0.00335015597412145 0 0.00801536673859944 0.512983471270364 0.0160307334771989
Eretmochelys_imbricata.CytB 0 0.299426501660127 0 0 0 0.177482644129188 0.00150920615756112 0 0 0 0.521581648053124 0
Erinaceus_europaeus.CytB 0 0.0995817028741061 0 0.0379166104439347 0 0.0758332208878694 0.0388611523411146 0.0043179058156794 0.0043179058156794 0 0.739171501821617 0
Etheostoma_bison.CytB 0.011757769145394 0.094062153163152 0 0.0141856270810211 0.0141856270810211 0.212784406215316 0.231340177580466 0.010058268590455 0.0201165371809101 0.0690899001109878 0.276359600443951 0.0460599334073252
Etheostoma_caeruleum.CytB 0.00796535231263742 0.266839302473354 0 0.00520300216149247 0.0260150108074623 0.280962116720593 0.0947600424322506 0.00266929696992255 0.00800789090976766 0.0188313052170931 0.276192476517365 0.012554203478062
Etheostoma_kantuckeense.CytB 0.00884156826779777 0.0884156826779778 0 0 0 0.106958615155336 0.17827868852459 0.0184426229508197 0.055327868852459 0.0959532271007681 0.431789521953456 0.0159922045167947
Etheostoma_uniporum.CytB 0 0.146364153186211 0 0.0113528692266612 0 0.227057384533223 0.164659672334488 0.0030492531913794 0.0274432787224146 0.0131272934001757 0.328182335004393 0.0787637604010543
Euchoreutes_naso.CytB 0.031190073322053 0.218330513254371 0 0.0421319796954315 0 0.224703891708968 0.0247038917089679 0 0.00411731528482798 0.02526790750141 0.429554427523971 0
Eudorcas_rufifrons.CytB 0.0797071418704241 0.398535709352121 0 0.0124326564442603 0 0.161624533775383 0.0406133443845835 0 0 0 0.307086614173228 0
Eulemur_rubriventer.CytB 0 0.25792526642385 0 0 0 0.305004721435316 0.0750033724537974 0 0 0 0.362066639687036 0
Eulemur_rufus.CytB 0.0472361542340047 0.0944723084680094 0 0.0251572327044025 0 0.318658280922432 0.0455643128201046 0 0 0.0312607807234031 0.437650930127644 0
Eumetopias_jubatus.CytB 0 0.511006725739298 0 0 0 0.0464609800362976 0.0332230169744849 0 0 0 0.40930927724992 0
Ficedula_hyperythra.CytB 0 0.076697247706422 0 0.0429357798165138 0 0.205137614678899 0.0642201834862385 0 0.00917431192660551 0.521590214067278 0.0802446483180428 0
Forpus_modestus.CytB 0 0.0888139961342122 0 0.0159587649303663 0 0.175546414234029 0.0700797938246518 0 0 0.0382118253456906 0.61138920553105 0
Fundulus_heteroclitus.CytB 0 0.152566938744374 0 0 0 0.377145472576093 0.0250209779540774 0 0 0.034251277748112 0.411015332977344 0
Gadus_chalcogrammus.CytB 0 0.341473684210526 0 0 0 0.470456140350877 0.043859649122807 0 0 0 0.144210526315789 0
Gadus_morhua.CytB 0 0.473392882907698 0 0 0.0237148965752436 0.118574482876218 0.0783850785031283 0.00435472658350713 0 0 0.301577932554205 0
Galaxias_truttaceus.CytB 0 0.0973314606741573 0 0 0.0169743178170144 0.288563402889246 0.255798555377207 0.0116272070626003 0.0232544141252006 0 0.278591492776886 0.0278591492776886
Galemys_pyrenaicus.CytB 0 0.348420962051459 0 0 0 0.291225654705562 0.0682385336890113 0 0 0.036514356194246 0.237343315262599 0.018257178097123
Gallotia_galloti.CytB 0 0.278712363138686 0 0 0 0.165516651459854 0.0687157846715328 0 0 0.0374657846715328 0.449589416058394 0
Gallus_gallus.CytB 0.0316582580987785 0.253266064790228 0 0.00678438661710037 0 0.108550185873606 0.0273566117896973 0 0 0.134678704195433 0.404036112586298 0.0336696760488582
Garra_imberba.CytB 0.0657696807621595 0.493272605716196 0 0 0 0.111315393615243 0.0689035600869129 0 0 0.0130369379909744 0.23466488383754 0.0130369379909744
Garrulus_glandarius.CytB 0 0.0977592100265856 0 0.00995062666160273 0 0.248765666540068 0.0319027725028485 0 0 0.0370679832890239 0.574553740979871 0
Gazella_subgutturosa.CytB 0.0965105036477103 0.193021007295421 0 0.0433110661861651 0 0.20211830886877 0.0230838533884152 0 0 0.0530346312736222 0.335885998066274 0.0530346312736222
Gila_robusta.CytB 0 0.240932188540389 0 0.0677676537585421 0.0193621867881549 0.222665148063781 0.0893639390222534 0 0 0 0.359908883826879 0
Giraffa_camelopardalis.CytB 0 0.353516891286055 0 0 0 0.191949567544453 0.0732898348806092 0 0 0 0.381243706288883 0
Girardinus_metallicus.CytB 0 0.187110187110187 0 0.0125527625527626 0 0.251055251055251 0.0661500661500661 0 0 0.0322087822087822 0.450922950922951 0
Gloydius_brevicaudus.CytB 0.0310102301790281 0.155051150895141 0 0.00812933869199854 0.0162586773839971 0.11381074168798 0.0314212641578371 0.00392765801972963 0 0.0505571793934965 0.572981366459627 0.0168523931311655
Gloydius_intermedius.CytB 0 0.150348297213622 0 0.0133513931888545 0 0.253676470588235 0.0164473684210526 0 0 0.0257352941176471 0.540441176470588 0
Gobiobotia_macrocephala.CytB 0.0238334613471214 0.488585957615988 0 0.00317848868795234 0 0.111247104078332 0.146447773496775 0.00357189691455548 0.0107156907436664 0.0084967850846244 0.195426056946361 0.0084967850846244
Gobiomorphus_australis.CytB 0 0.395775174835238 0 0 0.0144472904135609 0.130025613722048 0.10032520793162 0.00716608628083 0.00716608628083 0.0985984401531068 0.14789766022966 0.0985984401531068
Gulo_gulo.CytB 0 0.507497656982193 0 0 0 0.402999062792877 0.0895032802249297 0 0 0 0 0
Handleyomys_rostratus.CytB 0.0391245938308616 0.176060672238877 0 0.00678547872258289 0 0.261240930819441 0.0128143192130962 0 0 0.0323060259727654 0.471667979202375 0
Hemibagrus_guttatus.CytB 0.118480968319452 0.315949248851872 0 0.0306880983887289 0 0.107408344360551 0.032857865649568 0 0.00298707869541527 0 0.374601074180743 0.0170273215536701
Hemiculter_eigenmanni.CytB 0 0.501089324618736 0 0 0.00566448801742919 0.164270152505447 0.0627450980392157 0 0 0.040958605664488 0.215032679738562 0.010239651416122
Hemiculter_leucisculus.CytB 0 0.449199910568846 0 0 0.00511035165607333 0.1533105496822 0.123750359321601 0.00301830144686831 0 0.0189721805231723 0.246638346801239 0
Hippocampus_erectus.CytB 0 0.0487149980820867 0 0 0 0.048331415420023 0.110471806674338 0 0.0245492903720752 0 0.744661807952947 0.0232706814985296
Hippocampus_ingens.CytB 0.0802979169091121 0.160595833818224 0 0.0636797393227045 0.00707552659141161 0.410380542301874 0.0169905737227976 0.00339811474455952 0 0.0353543581985337 0.222227394390783 0
Hippocampus_kuda.CytB 0.0359823331377212 0.395805664514933 0 0.0363838527349662 0 0.218303116409797 0.057077555054514 0 0 0.0134972356920036 0.242950242456064 0
Hippocampus_sp.CytB 0 0.234860030480468 0 0 0 0.299751343546964 0.0508943611133392 0 0 0.0765220181278575 0.312464907355418 0.0255073393759525
Hippocampus_trimaculatus.CytB 0 0.519624510311183 0 0 0 0.170744327001257 0.0291965407642841 0 0 0 0.280434621923276 0
Hippoglossus_stenolepis.CytB 0 0.0979774100341476 0 0 0 0.614131862358813 0.0567375886524823 0 0 0 0.231153138954557 0
Hipposideros_larvatus.CytB 0 0.174437332232088 0 0 0 0.242205244683048 0.0278546355564733 0 0.0014660334503407 0.0346272971298782 0.519409456948173 0
Hipposideros_pratti.CytB 0 0.231778937270409 0 0 0 0.211165446079693 0.0137579260160509 0 0 0.0301832050352137 0.513114485598634 0
Holochilus_chacarius.CytB 0.0594323986063661 0.356594391638196 0 0.0161688597233028 0 0.307208334742753 0.0133612962148632 0 0.00267225924297263 0 0.244562459831546 0
Hucho_taimen.CytB 0 0.178737067427756 0 0 0 0.109525508383874 0.100606493043168 0 0 0 0.611130931145202 0
Huso_dauricus.CytB 0 0.0799732679884161 0 0.0209400757406995 0 0.115170416573847 0.102249944308309 0 0 0 0.647582980619292 0.0340833147694364
Hydropotes_inermis.CytB 0.11992983994738 0.23985967989476 0 0.0323393992545494 0 0.226375794781846 0.0166630124972594 0 0 0 0.364832273624205 0
Hylaeamys_megacephalus.CytB 0 0.12152363077973 0 0.0625604276858329 0.00782005346072911 0.344082352272081 0.0186401637945743 0 0 0.0434510606836149 0.401922311323437 0
Hylobates_agilis.CytB 0.0252442763402963 0.454396974125333 0 0 0 0.0432677154073183 0.070603742227571 0 0.00441273388922319 0 0.402074558010258 0
Hynobius_chinensis.CytB 0 0.0355547550432277 0 0.0167507204610951 0.0223342939481268 0.301512968299712 0.183933717579251 0.0079971181556196 0.0053314121037464 0 0.426585014409222 0
Hynobius_leechii.CytB 0.192554557124519 0.0962772785622593 0 0 0 0 0.185494223363286 0 0 0.0808729139922978 0.444801026957638 0
Hynobius_yiwuensis.CytB 0.0512293928993417 0.30737635739605 0 0.00773645417205874 0 0.154729083441175 0.0600067518145502 0 0.00222247228942778 0.0181173690429303 0.398582118944466 0
Hypomesus_olidus.CytB 0.0464221625362123 0.0386851354468436 0 0.0531075169186381 0.0199153188444893 0.590821125719848 0.142104831048193 0.00546557042493051 0.0355262077620483 0 0.0582446839703968 0.00970744732839946
Hypophthalmichthys_molitrix.CytB 0.0472774698402348 0.425497228562113 0 0.0127975220084773 0 0.166367786110205 0.0220084773394196 0 0 0 0.32605151613955 0
Hypophthalmichthys_nobilis.CytB 0 0.225818735719726 0 0 0 0.19040365575019 0.0792079207920792 0 0 0 0.504569687738005 0
Hypsignathus_monstrosus.CytB 0 0.285617422822147 0 0.00504624421947257 0 0.151387326584177 0.0579302587176603 0.00193100862392201 0 0.0103768278965129 0.487710911136108 0
