Species,Class,Taxonomy,NeutralA,NeutralT,NeutralG,NeutralC,FrA,FrT,FrG,FrC,GhAhSkew,Passeriformes
Quiscalus_quiscula,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Fringillidae_Emberizinae_Quiscalus,790,256,93,783,0.411030176899063,0.133194588969823,0.0483870967741935,0.40738813735692,0.507218479307026,1
Montifringilla_adamsi,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Passeridae_Montifringilla,804,249,131,762,0.413155190133607,0.127954779033916,0.0673175745118191,0.391572456320658,0.507418397626113,1
Recurvirostra_avosetta,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Charadriiformes_Recurvirostridae_Recurvirostra,841,235,59,720,0.453369272237197,0.126684636118598,0.0318059299191375,0.388140161725067,0.507853403141361,0
Pomatorhinus_ruficollis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Timaliidae_Pomatorhinus,777,262,103,803,0.399485861182519,0.134704370179949,0.0529562982005141,0.412853470437018,0.507981220657277,1
Buteo_buteo,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Accipitridae_Accipitrinae_Buteo,788,270,48,829,0.407235142118863,0.13953488372093,0.0248062015503876,0.428423772609819,0.508644222020018,0
Pseudoleistes_virescens,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Pseudoleistes,804,254,95,783,0.415289256198347,0.131198347107438,0.0490702479338843,0.404442148760331,0.510125361620058,1
Pseudoleistes_guirahuro,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Pseudoleistes,813,252,89,777,0.421025375453133,0.130502330398757,0.046090108751942,0.402382185396168,0.510204081632653,1
Acryllium_vulturinum,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Numididae_Acryllium,802,260,86,802,0.411282051282051,0.133333333333333,0.0441025641025641,0.411282051282051,0.510357815442561,0
Sylvia_crassirostris,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Sylviidae_Sylviinae_Sylvia,833,250,88,773,0.428497942386831,0.128600823045267,0.0452674897119342,0.397633744855967,0.511241446725318,1
Polyplectron_germaini,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Phasianinae_Polyplectron,765,272,113,842,0.384036144578313,0.136546184738956,0.0567269076305221,0.422690763052209,0.511669658886894,0
Chrysomus_cyanopus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Chrysomus,805,252,90,781,0.41753112033195,0.130705394190871,0.0466804979253112,0.405082987551867,0.512100677637948,1
Florisuga_mellivora,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Trochiliformes_Trochilidae_Florisuga,805,256,99,794,0.411975435005118,0.131013306038895,0.0506653019447288,0.406345957011259,0.512380952380952,0
Oreopsar_bolivianus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Oreopsar,802,255,86,791,0.414684591520165,0.131851085832472,0.0444674250258532,0.40899689762151,0.512428298279159,1
Tregellasia_leucops,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Petroicidae_Tregellasia,799,247,134,767,0.410374935798665,0.126861838726246,0.0688238315356959,0.393939393939394,0.512820512820513,1
Alectura_lathami,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Megapodiidae_Alectura,726,271,164,843,0.362275449101796,0.135229540918164,0.0818363273453094,0.420658682634731,0.513464991023339,0
Hieraaetus_fasciatus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Accipitridae_Accipitrinae_Hieraaetus,774,270,69,841,0.39611054247697,0.138178096212897,0.0353121801432958,0.430399181166837,0.513951395139514,0
Tangara_episcopus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Thraupidae_Thraupinae_Tangara,780,259,103,807,0.400205233453053,0.132888660851719,0.0528476141611083,0.41405849153412,0.514071294559099,1
Gnorimopsar_chopi,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Gnorimopsar,799,254,89,794,0.412706611570248,0.131198347107438,0.0459710743801653,0.410123966942149,0.515267175572519,1
Chrysomus_xanthophthalmus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Chrysomus,803,250,93,784,0.416062176165803,0.129533678756477,0.0481865284974093,0.406217616580311,0.516441005802708,1
Haematopus_ater,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Charadriiformes_Haematopodidae_Haematopus,822,233,69,736,0.441935483870968,0.125268817204301,0.0370967741935484,0.395698924731183,0.519091847265222,0
Bambusicola_thoracicus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Perdicinae_Bambusicola,832,252,62,798,0.42798353909465,0.12962962962963,0.0318930041152263,0.410493827160494,0.52,0
Arremon_aurantiirostris,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passerellidae_Arremon,778,258,68,820,0.404365904365904,0.134095634095634,0.0353430353430353,0.426195426195426,0.521335807050093,1
Euphagus_cyanocephalus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Euphagus,822,242,85,770,0.428348097967692,0.126107347576863,0.044293903074518,0.401250651380928,0.521739130434783,1
Numida_meleagris,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Numididae_Numida,784,257,89,818,0.402464065708419,0.131930184804928,0.0456878850102669,0.419917864476386,0.521860465116279,0
Callipepla_squamata,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Odontophoridae_Callipepla,821,254,48,809,0.424948240165631,0.131469979296066,0.0248447204968944,0.418737060041408,0.522107243650047,0
Egretta_garzetta,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Pelecaniformes_Ardeidae_Egretta,801,247,66,792,0.420251836306401,0.129590766002099,0.0346274921301154,0.415529905561385,0.524542829643888,0
Abrornis_inornata,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Phylloscopidae_Abrornis,822,233,91,748,0.434002111932418,0.123020063357973,0.0480464625131996,0.39493136219641,0.524974515800204,1
Henicorhina_leucosticta,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Certhiidae_Troglodytinae_Henicorhina,774,261,100,839,0.39209726443769,0.132218844984802,0.0506585612968592,0.425025329280648,0.525454545454546,1
Tachycineta_cyaneoviridis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Hirundinidae_Tachycineta,832,232,82,750,0.438818565400844,0.122362869198312,0.0432489451476793,0.395569620253165,0.527494908350306,1
Schoeniclus_elegans,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Fringillidae_Emberizinae_Schoeniclus,752,254,137,822,0.382697201017812,0.129262086513995,0.0697201017811705,0.418320610687023,0.527881040892193,1
Nipponia_nippon,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Pelecaniformes_Threskiornithidae_Nipponia,795,244,103,790,0.411490683229814,0.126293995859213,0.0533126293995859,0.408902691511387,0.528046421663443,0
Petroica_macrocephala,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Petroicidae_Petroica,801,242,110,784,0.413526071244192,0.124935467217346,0.0567888487351575,0.404749612803304,0.528265107212476,1
Chrysomus_icterocephalus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Chrysomus,822,241,76,782,0.427902134305049,0.125455491931286,0.0395627277459656,0.407079646017699,0.528836754643206,1
Vidua_chalybeata,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Estrildidae_Viduinae_Vidua,937,197,107,641,0.497874601487779,0.104675876726886,0.0568544102019129,0.340595111583422,0.529832935560859,1
Motacilla_alba,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Motacillidae_Motacilla,810,237,95,773,0.422976501305483,0.123759791122715,0.0496083550913838,0.403655352480418,0.530693069306931,1
Tetraogallus_tibetanus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Perdicinae_Tetraogallus,807,254,80,830,0.409436834094368,0.128868594622019,0.0405885337392187,0.421106037544394,0.531365313653137,0
Gallirallus_okinawae,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Rallidae_Gallirallus,827,231,71,755,0.43895966029724,0.122611464968153,0.0376857749469214,0.400743099787686,0.531440162271805,0
Poospiza_thoracica,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Thraupidae_Poospiza,791,240,95,785,0.413919413919414,0.125588697017268,0.0497121925693354,0.410779696493982,0.531707317073171,1
Eupsittula_pertinax_chrysogenys,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Psittaciformes_Psittacidae_Eupsittula,798,240,101,785,0.414760914760915,0.124740124740125,0.0524948024948025,0.408004158004158,0.531707317073171,0
Nisaetus_nipalensis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Accipitridae_Accipitrinae_Nisaetus,740,263,108,861,0.37525354969574,0.133367139959432,0.0547667342799189,0.436612576064909,0.53202846975089,0
Turdus_merula,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Turdidae_Turdus,735,255,120,836,0.377697841726619,0.13103802672148,0.0616649537512847,0.429599177800617,0.532538955087076,1
Egretta_eulophotes,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Pelecaniformes_Ardeidae_Egretta,811,244,58,800,0.423941453214846,0.127548353371668,0.0303188708834292,0.418191322530057,0.532567049808429,0
Cygnus_columbianus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Anseriformes_Anatidae_Cygnus,799,226,152,744,0.415929203539823,0.117647058823529,0.0791254554919313,0.387298282144716,0.534020618556701,0
Copsychus_saularis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Muscicapidae_Copsychus,751,253,111,835,0.385128205128205,0.12974358974359,0.0569230769230769,0.428205128205128,0.534926470588235,1
Gallus_sonneratii,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Phasianinae_Gallus,801,251,70,829,0.410558687852383,0.128651973347002,0.0358790363915941,0.424910302409021,0.535185185185185,0
Buteo_hemilasius,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Accipitridae_Accipitrinae_Buteo,782,256,54,846,0.403508771929825,0.132094943240454,0.0278637770897833,0.436532507739938,0.535390199637024,0
Sylviparus_modestus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Paridae_Sylviparus,731,267,91,885,0.370314083080041,0.135258358662614,0.0460992907801418,0.448328267477204,0.536458333333333,1
Phoenicopterus_ruber,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus,837,230,74,763,0.439600840336134,0.120798319327731,0.0388655462184874,0.400735294117647,0.536757301107754,0
Pitta_nympha,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Pittidae_Pitta,774,256,44,855,0.401244167962675,0.132711249351996,0.0228097459823743,0.443234836702955,0.539153915391539,1
Phoenicopterus_roseus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Phoenicopteriformes_Phoenicopteridae_Phoenicopterus,833,228,81,763,0.437270341207349,0.119685039370079,0.0425196850393701,0.400524934383202,0.539858728557013,0
Cygnus_cygnus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Anseriformes_Anatidae_Cygnus,795,225,151,753,0.413201663201663,0.116943866943867,0.0784823284823285,0.391372141372141,0.539877300613497,0
Garrulax_perspicillatus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Leiothrichidae_Garrulax,781,244,108,817,0.40051282051282,0.125128205128205,0.0553846153846154,0.418974358974359,0.540056550424128,1
Halcyon_coromanda,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Coraciiformes_Alcedinidae_Halcyon,761,247,66,828,0.400105152471083,0.129863301787592,0.0347003154574132,0.435331230283912,0.54046511627907,0
Megalurus_punctatus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Sylviidae_Megalurinae_Megalurus,835,230,78,772,0.436031331592689,0.120104438642298,0.0407310704960836,0.40313315926893,0.540918163672655,1
Gallus_varius,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Phasianinae_Gallus,800,247,73,830,0.41025641025641,0.126666666666667,0.0374358974358974,0.425641025641026,0.541318477251625,0
Passer_ammodendri,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Passeridae_Passer,791,232,126,780,0.410057024364956,0.120269569725246,0.0653188180404355,0.404354587869362,0.541501976284585,1
Tachycineta_stolzmanni,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Hirundinidae_Tachycineta,794,234,95,788,0.41548927263213,0.122448979591837,0.0497121925693354,0.412349555206698,0.542074363992172,1
Megalurus_pryeri,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Sylviidae_Megalurinae_Megalurus,806,230,99,775,0.421989528795812,0.120418848167539,0.0518324607329843,0.405759162303665,0.54228855721393,1
Poospiza_lateralis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Thraupidae_Poospiza,767,243,107,821,0.395768833849329,0.125386996904025,0.0552115583075335,0.423632610939112,0.543233082706767,1
Tachycineta_thalassina,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Hirundinidae_Tachycineta,809,232,95,785,0.421134825611661,0.120770432066632,0.0494534096824571,0.40864133263925,0.543756145526057,1
Florisuga_fusca,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Trochiliformes_Trochilidae_Florisuga,802,237,93,803,0.414470284237726,0.122480620155039,0.048062015503876,0.414987080103359,0.544230769230769,0
Nesopsar_nigerrimus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Nesopsar,797,241,92,817,0.40934771443246,0.123780174627632,0.0472521828454032,0.419619928094504,0.544423440453686,1
Upupa_epops,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Upupiformes_Upupidae_Upupa,836,215,84,729,0.448497854077253,0.115343347639485,0.0450643776824034,0.391094420600858,0.544491525423729,0
Dendrocopos_major,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Piciformes_Picidae_Dendrocopos,653,293,78,994,0.323587710604559,0.145193260654113,0.0386521308225966,0.492566897918731,0.544677544677545,0
Gallinula_chloropus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Rallidae_Gallinula,878,213,58,726,0.468266666666667,0.1136,0.0309333333333333,0.3872,0.546325878594249,0
Heliodoxa_aurescens,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Trochiliformes_Trochilidae_Heliodoxa,779,242,112,826,0.397651863195508,0.123532414497192,0.0571720265441552,0.421643695763144,0.546816479400749,0
Falco_cherrug,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Falconidae_Falco,812,231,74,789,0.426023084994753,0.121196222455404,0.0388247639034627,0.41395592864638,0.547058823529412,0
Gallus_gallus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Phasianinae_Gallus,793,245,67,837,0.408341915550978,0.12615859938208,0.0345005149330587,0.430998970133883,0.547134935304991,0
Buteo_lagopus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Accipitridae_Accipitrinae_Buteo,787,248,54,849,0.40608875128999,0.12796697626419,0.0278637770897833,0.438080495356037,0.547857793983592,0
Cygnus_columbianus_bewickii,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Anseriformes_Anatidae_Cygnus,793,221,148,757,0.41323606044815,0.115164147993747,0.0771235018238666,0.394476289734237,0.548057259713701,0
Tetraogallus_himalayensis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Perdicinae_Tetraogallus,804,246,86,843,0.406265790803436,0.124305204648813,0.0434562910560889,0.425972713491662,0.548209366391185,0
Poospiza_cabanisi,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Thraupidae_Poospiza,764,240,112,828,0.393004115226337,0.123456790123457,0.0576131687242798,0.425925925925926,0.550561797752809,1
Emberiza_jankowskii,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Fringillidae_Emberizinae_Emberizini_Emberiza,794,236,76,817,0.412896515860634,0.12272490899636,0.0395215808632345,0.424856994279771,0.551756885090218,1
Gallus_lafayetii,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Phasianinae_Gallus,785,243,79,842,0.402770651616213,0.124679322729605,0.0405336069779374,0.432016418676244,0.552073732718894,0
Luscinia_cyanura,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Turdidae_Luscinia,786,234,77,812,0.4117338920901,0.122577265584075,0.0403352540597171,0.425353588266108,0.552581261950287,1
Fulica_atra,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Rallidae_Fulica,862,214,44,743,0.462694578636608,0.114868491680086,0.02361782071927,0.398819108964036,0.552769070010449,0
Aethopyga_gouldiae,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Nectariniidae_Aethopyga,888,200,94,697,0.472591804151144,0.106439595529537,0.0500266098988824,0.370941990420436,0.554069119286511,1
